7800 	7850 	783 	783
7850 	7900 	788 	788
7900 	7950 	793 	793
7950 	8000 	798 	798
8000 	8050 	803 	803
8050 	8100 	808 	808
8100 	8150 	813 	813
8150 	8200 	818 	818
8200 	8250 	823 	823
8250 	8300 	828 	828
8300 	8350 	833 	833
8350 	8400 	838 	838
8400 	8450 	843 	843
8450 	8500 	848 	848
8500 	8550 	853 	853
8550 	8600 	858 	858
8600 	8650 	863 	863
8650 	8700 	868 	868
8700 	8750 	873 	873
8750 	8800 	878 	878
8800 	8850 	883 	883
8850 	8900 	888 	888
8900 	8950 	893 	893
8950 	9000 	900 	900
9000 	9050 	908 	908
9050 	9100 	915 	915
9100 	9150 	923 	923
9150 	9200 	930 	930
9200 	9250 	938 	938
9250 	9300 	945 	945
9300 	9350 	953 	953
9350 	9400 	960 	960
9400 	9450 	968 	968
9450 	9500 	975 	975
9500 	9550 	983 	983
9550 	9600 	990 	990
9600 	9650 	998 	998
9650 	9700 	1005 	1005
9700 	9750 	1013 	1013
9750 	9800 	1020 	1020
9800 	9850 	1028 	1028
9850 	9900 	1035 	1035
9900 	9950 	1043 	1043
9950 	10000 	1050 	1050
10000 	10050 	1058 	1058
10050 	10100 	1065 	1065
10100 	10150 	1073 	1073
10150 	10200 	1080 	1080
10200 	10250 	1088 	1088
10250 	10300 	1095 	1095
10300 	10350 	1103 	1103
10350 	10400 	1110 	1110
10400 	10450 	1118 	1118
10450 	10500 	1125 	1125
10500 	10550 	1133 	1133
10550 	10600 	1140 	1140
10600 	10650 	1148 	1148
10650 	10700 	1155 	1155
10700 	10750 	1163 	1163
10750 	10800 	1170 	1170
10800 	10850 	1178 	1178
10850 	10900 	1185 	1185
10900 	10950 	1193 	1193
10950 	11000 	1200 	1200
11000 	11050 	1208 	1208
11050 	11100 	1215 	1215
11100 	11150 	1223 	1223
11150 	11200 	1230 	1230
11200 	11250 	1238 	1238
11250 	11300 	1245 	1245
11300 	11350 	1253 	1253
11350 	11400 	1260 	1260
11400 	11450 	1268 	1268
11450 	11500 	1275 	1275
11500 	11550 	1283 	1283
11550 	11600 	1290 	1290
11600 	11650 	1298 	1298
11650 	11700 	1305 	1305
11700 	11750 	1313 	1313
11750 	11800 	1320 	1320
11800 	11850 	1328 	1328
11850 	11900 	1335 	1335
11900 	11950 	1343 	1343
11950 	12000 	1350 	1350
12000 	12050 	1358 	1358
12050 	12100 	1365 	1365
12100 	12150 	1373 	1373
12150 	12200 	1380 	1380
12200 	12250 	1388 	1388
12250 	12300 	1395 	1395
12300 	12350 	1403 	1403
12350 	12400 	1410 	1410
12400 	12450 	1418 	1418
12450 	12500 	1425 	1425
12500 	12550 	1433 	1433
12550 	12600 	1440 	1440
12600 	12650 	1448 	1448
12650 	12700 	1455 	1455
12700 	12750 	1463 	1463
12750 	12800 	1470 	1470
12800 	12850 	1478 	1478
12850 	12900 	1485 	1485
12900 	12950 	1493 	1493
12950 	13000 	1500 	1500
13000 	13050 	1508 	1508
13050 	13100 	1515 	1515
13100 	13150 	1523 	1523
13150 	13200 	1530 	1530
13200 	13250 	1538 	1538
13250 	13300 	1545 	1545
13300 	13350 	1553 	1553
13350 	13400 	1560 	1560
13400 	13450 	1568 	1568
13450 	13500 	1575 	1575
13500 	13550 	1583 	1583
13550 	13600 	1590 	1590
13600 	13650 	1598 	1598
13650 	13700 	1605 	1605
13700 	13750 	1613 	1613
13750 	13800 	1620 	1620
13800 	13850 	1628 	1628
13850 	13900 	1635 	1635
13900 	13950 	1643 	1643
13950 	14000 	1650 	1650
14000 	14050 	1658 	1658
14050 	14100 	1665 	1665
14100 	14150 	1673 	1673
14150 	14200 	1680 	1680
14200 	14250 	1688 	1688
14250 	14300 	1695 	1695
14300 	14350 	1703 	1703
14350 	14400 	1710 	1710
14400 	14450 	1718 	1718
14450 	14500 	1725 	1725
14500 	14550 	1733 	1733
14550 	14600 	1740 	1740
14600 	14650 	1748 	1748
14650 	14700 	1755 	1755
14700 	14750 	1763 	1763
14750 	14800 	1770 	1770
14800 	14850 	1778 	1778
14850 	14900 	1785 	1785
14900 	14950 	1793 	1793
14950 	15000 	1800 	1800
15000 	15050 	1808 	1808
15050 	15100 	1815 	1815
15100 	15150 	1823 	1823
15150 	15200 	1830 	1830
15200 	15250 	1838 	1838
15250 	15300 	1845 	1845
15300 	15350 	1853 	1853
15350 	15400 	1860 	1860
15400 	15450 	1868 	1868
15450 	15500 	1875 	1875
15500 	15550 	1883 	1883
15550 	15600 	1890 	1890
15600 	15650 	1898 	1898
15650 	15700 	1905 	1905
15700 	15750 	1913 	1913
15750 	15800 	1920 	1920
15800 	15850 	1928 	1928
15850 	15900 	1935 	1935
15900 	15950 	1943 	1943
15950 	16000 	1950 	1950
16000 	16050 	1958 	1958
16050 	16100 	1965 	1965
16100 	16150 	1973 	1973
16150 	16200 	1980 	1980
16200 	16250 	1988 	1988
16250 	16300 	1995 	1995
16300 	16350 	2003 	2003
16350 	16400 	2010 	2010
16400 	16450 	2018 	2018
16450 	16500 	2025 	2025
16500 	16550 	2033 	2033
16550 	16600 	2040 	2040
16600 	16650 	2048 	2048
16650 	16700 	2055 	2055
16700 	16750 	2063 	2063
16750 	16800 	2070 	2070
16800 	16850 	2078 	2078
16850 	16900 	2085 	2085
16900 	16950 	2093 	2093
16950 	17000 	2100 	2100
17000 	17050 	2108 	2108
17050 	17100 	2115 	2115
17100 	17150 	2123 	2123
17150 	17200 	2130 	2130
17200 	17250 	2138 	2138
17250 	17300 	2145 	2145
17300 	17350 	2153 	2153
17350 	17400 	2160 	2160
17400 	17450 	2168 	2168
17450 	17500 	2175 	2175
17500 	17550 	2183 	2183
17550 	17600 	2190 	2190
17600 	17650 	2198 	2198
17650 	17700 	2205 	2205
17700 	17750 	2213 	2213
17750 	17800 	2220 	2220
17800 	17850 	2228 	2228
17850 	17900 	2235 	2235
17900 	17950 	2243 	2243
17950 	18000 	2250 	2250
18000 	18050 	2258 	2258
18050 	18100 	2265 	2265
18100 	18150 	2273 	2273
18150 	18200 	2280 	2280
18200 	18250 	2288 	2288
18250 	18300 	2295 	2295
18300 	18350 	2303 	2303
18350 	18400 	2310 	2310
18400 	18450 	2318 	2318
18450 	18500 	2325 	2325
18500 	18550 	2333 	2333
18550 	18600 	2340 	2340
18600 	18650 	2348 	2348
18650 	18700 	2355 	2355
18700 	18750 	2363 	2363
18750 	18800 	2370 	2370
18800 	18850 	2378 	2378
18850 	18900 	2385 	2385
18900 	18950 	2393 	2393
18950 	19000 	2400 	2400
19000 	19050 	2408 	2408
19050 	19100 	2415 	2415
19100 	19150 	2423 	2423
19150 	19200 	2430 	2430
19200 	19250 	2438 	2438
19250 	19300 	2445 	2445
19300 	19350 	2453 	2453
19350 	19400 	2460 	2460
19400 	19450 	2468 	2468
19450 	19500 	2475 	2475
19500 	19550 	2483 	2483
19550 	19600 	2490 	2490
19600 	19650 	2498 	2498
19650 	19700 	2505 	2505
19700 	19750 	2513 	2513
19750 	19800 	2520 	2520
19800 	19850 	2528 	2528
19850 	19900 	2535 	2535
19900 	19950 	2543 	2543
19950 	20000 	2550 	2550
20000 	20050 	2558 	2558
20050 	20100 	2565 	2565
20100 	20150 	2573 	2573
20150 	20200 	2580 	2580
20200 	20250 	2588 	2588
20250 	20300 	2595 	2595
20300 	20350 	2603 	2603
20350 	20400 	2610 	2610
20400 	20450 	2618 	2618
20450 	20500 	2625 	2625
20500 	20550 	2633 	2633
20550 	20600 	2640 	2640
20600 	20650 	2648 	2648
20650 	20700 	2655 	2655
20700 	20750 	2663 	2663
20750 	20800 	2670 	2670
20800 	20850 	2678 	2678
20850 	20900 	2685 	2685
20900 	20950 	2693 	2693
20950 	21000 	2700 	2700
21000 	21050 	2708 	2708
21050 	21100 	2715 	2715
21100 	21150 	2723 	2723
21150 	21200 	2730 	2730
21200 	21250 	2738 	2738
21250 	21300 	2745 	2745
21300 	21350 	2753 	2753
21350 	21400 	2760 	2760
21400 	21450 	2768 	2768
21450 	21500 	2775 	2775
21500 	21550 	2783 	2783
21550 	21600 	2790 	2790
21600 	21650 	2798 	2798
21650 	21700 	2805 	2805
21700 	21750 	2813 	2813
21750 	21800 	2820 	2820
21800 	21850 	2828 	2828
21850 	21900 	2835 	2835
21900 	21950 	2843 	2843
21950 	22000 	2850 	2850
22000 	22050 	2858 	2858
22050 	22100 	2865 	2865
22100 	22150 	2873 	2873
22150 	22200 	2880 	2880
22200 	22250 	2888 	2888
22250 	22300 	2895 	2895
22300 	22350 	2903 	2903
22350 	22400 	2910 	2910
22400 	22450 	2918 	2918
22450 	22500 	2925 	2925
22500 	22550 	2933 	2933
22550 	22600 	2940 	2940
22600 	22650 	2948 	2948
22650 	22700 	2955 	2955
22700 	22750 	2963 	2963
22750 	22800 	2970 	2970
22800 	22850 	2978 	2978
22850 	22900 	2985 	2985
22900 	22950 	2993 	2993
22950 	23000 	3000 	3000
23000 	23050 	3008 	3008
23050 	23100 	3015 	3015
23100 	23150 	3023 	3023
23150 	23200 	3030 	3030
23200 	23250 	3038 	3038
23250 	23300 	3045 	3045
23300 	23350 	3053 	3053
23350 	23400 	3060 	3060
23400 	23450 	3068 	3068
23450 	23500 	3075 	3075
23500 	23550 	3083 	3083
23550 	23600 	3090 	3090
23600 	23650 	3098 	3098
23650 	23700 	3105 	3105
23700 	23750 	3113 	3113
23750 	23800 	3120 	3120
23800 	23850 	3128 	3128
23850 	23900 	3135 	3135
23900 	23950 	3143 	3143
23950 	24000 	3150 	3150
24000 	24050 	3158 	3158
24050 	24100 	3165 	3165
24100 	24150 	3173 	3173
24150 	24200 	3180 	3180
24200 	24250 	3188 	3188
24250 	24300 	3195 	3195
24300 	24350 	3203 	3203
24350 	24400 	3210 	3210
24400 	24450 	3218 	3218
24450 	24500 	3225 	3225
24500 	24550 	3233 	3233
24550 	24600 	3240 	3240
24600 	24650 	3248 	3248
24650 	24700 	3255 	3255
24700 	24750 	3263 	3263
24750 	24800 	3270 	3270
24800 	24850 	3278 	3278
24850 	24900 	3285 	3285
24900 	24950 	3293 	3293
24950 	25000 	3300 	3300
25000 	25050 	3308 	3308
25050 	25100 	3315 	3315
25100 	25150 	3323 	3323
25150 	25200 	3330 	3330
25200 	25250 	3338 	3338
25250 	25300 	3345 	3345
25300 	25350 	3353 	3353
25350 	25400 	3360 	3360
25400 	25450 	3368 	3368
25450 	25500 	3375 	3375
25500 	25550 	3383 	3383
25550 	25600 	3390 	3390
25600 	25650 	3398 	3398
25650 	25700 	3405 	3405
25700 	25750 	3413 	3413
25750 	25800 	3420 	3420
25800 	25850 	3428 	3428
25850 	25900 	3435 	3435
25900 	25950 	3443 	3443
25950 	26000 	3450 	3450
26000 	26050 	3458 	3458
26050 	26100 	3465 	3465
26100 	26150 	3473 	3473
26150 	26200 	3480 	3480
26200 	26250 	3488 	3488
26250 	26300 	3495 	3495
26300 	26350 	3503 	3503
26350 	26400 	3510 	3510
26400 	26450 	3518 	3518
26450 	26500 	3525 	3525
26500 	26550 	3533 	3533
26550 	26600 	3540 	3540
26600 	26650 	3548 	3548
26650 	26700 	3555 	3555
26700 	26750 	3563 	3563
26750 	26800 	3570 	3570
26800 	26850 	3578 	3578
26850 	26900 	3585 	3585
26900 	26950 	3593 	3593
26950 	27000 	3600 	3600
27000 	27050 	3608 	3608
27050 	27100 	3615 	3615
27100 	27150 	3623 	3623
27150 	27200 	3630 	3630
27200 	27250 	3638 	3638
27250 	27300 	3645 	3645
27300 	27350 	3653 	3653
27350 	27400 	3660 	3660
27400 	27450 	3668 	3668
27450 	27500 	3675 	3675
27500 	27550 	3683 	3683
27550 	27600 	3690 	3690
27600 	27650 	3698 	3698
27650 	27700 	3705 	3705
27700 	27750 	3713 	3713
27750 	27800 	3720 	3720
27800 	27850 	3728 	3728
27850 	27900 	3735 	3735
27900 	27950 	3743 	3743
27950 	28000 	3750 	3750
28000 	28050 	3758 	3758
28050 	28100 	3765 	3765
28100 	28150 	3773 	3773
28150 	28200 	3780 	3780
28200 	28250 	3788 	3788
28250 	28300 	3795 	3795
28300 	28350 	3803 	3803
28350 	28400 	3810 	3810
28400 	28450 	3818 	3818
28450 	28500 	3825 	3825
28500 	28550 	3833 	3833
28550 	28600 	3840 	3840
28600 	28650 	3848 	3848
28650 	28700 	3855 	3855
28700 	28750 	3863 	3863
28750 	28800 	3870 	3870
28800 	28850 	3878 	3878
28850 	28900 	3885 	3885
28900 	28950 	3893 	3893
28950 	29000 	3900 	3900
29000 	29050 	3908 	3908
29050 	29100 	3915 	3915
29100 	29150 	3923 	3923
29150 	29200 	3930 	3930
29200 	29250 	3938 	3938
29250 	29300 	3945 	3945
29300 	29350 	3953 	3953
29350 	29400 	3960 	3960
29400 	29450 	3968 	3968
29450 	29500 	3975 	3975
29500 	29550 	3983 	3983
29550 	29600 	3990 	3990
29600 	29650 	3998 	3998
29650 	29700 	4005 	4005
29700 	29750 	4013 	4013
29750 	29800 	4020 	4020
29800 	29850 	4028 	4028
29850 	29900 	4035 	4035
29900 	29950 	4043 	4043
29950 	30000 	4050 	4050
30000 	30050 	4058 	4058
30050 	30100 	4065 	4065
30100 	30150 	4073 	4073
30150 	30200 	4080 	4080
30200 	30250 	4088 	4088
30250 	30300 	4095 	4095
30300 	30350 	4103 	4103
30350 	30400 	4110 	4110
30400 	30450 	4118 	4118
30450 	30500 	4125 	4125
30500 	30550 	4133 	4133
30550 	30600 	4140 	4140
30600 	30650 	4148 	4148
30650 	30700 	4155 	4155
30700 	30750 	4163 	4163
30750 	30800 	4170 	4170
30800 	30850 	4178 	4178
30850 	30900 	4185 	4185
30900 	30950 	4193 	4193
30950 	31000 	4200 	4200
31000 	31050 	4208 	4208
31050 	31100 	4215 	4215
31100 	31150 	4223 	4223
31150 	31200 	4230 	4230
31200 	31250 	4238 	4238
31250 	31300 	4245 	4245
31300 	31350 	4253 	4253
31350 	31400 	4260 	4260
31400 	31450 	4268 	4268
31450 	31500 	4275 	4275
31500 	31550 	4283 	4283
31550 	31600 	4290 	4290
31600 	31650 	4298 	4298
31650 	31700 	4305 	4305
31700 	31750 	4313 	4313
31750 	31800 	4320 	4320
31800 	31850 	4328 	4328
31850 	31900 	4335 	4335
31900 	31950 	4343 	4343
31950 	32000 	4350 	4350
32000 	32050 	4358 	4358
32050 	32100 	4365 	4365
32100 	32150 	4373 	4373
32150 	32200 	4380 	4380
32200 	32250 	4388 	4388
32250 	32300 	4395 	4395
32300 	32350 	4403 	4403
32350 	32400 	4410 	4410
32400 	32450 	4418 	4418
32450 	32500 	4425 	4425
32500 	32550 	4433 	4433
32550 	32600 	4440 	4440
32600 	32650 	4448 	4448
32650 	32700 	4455 	4455
32700 	32750 	4463 	4463
32750 	32800 	4470 	4470
32800 	32850 	4478 	4478
32850 	32900 	4485 	4485
32900 	32950 	4493 	4493
32950 	33000 	4500 	4500
33000 	33050 	4508 	4508
33050 	33100 	4515 	4515
33100 	33150 	4523 	4523
33150 	33200 	4530 	4530
33200 	33250 	4538 	4538
33250 	33300 	4545 	4545
33300 	33350 	4553 	4553
33350 	33400 	4560 	4560
33400 	33450 	4568 	4568
33450 	33500 	4575 	4575
33500 	33550 	4583 	4583
33550 	33600 	4590 	4590
33600 	33650 	4598 	4598
33650 	33700 	4605 	4605
33700 	33750 	4613 	4613
33750 	33800 	4620 	4620
33800 	33850 	4628 	4628
33850 	33900 	4635 	4635
33900 	33950 	4643 	4643
33950 	34000 	4650 	4650
34000 	34050 	4658 	4658
34050 	34100 	4665 	4665
34100 	34150 	4673 	4673
34150 	34200 	4680 	4680
34200 	34250 	4688 	4688
34250 	34300 	4695 	4695
34300 	34350 	4703 	4703
34350 	34400 	4710 	4710
34400 	34450 	4718 	4718
34450 	34500 	4725 	4725
34500 	34550 	4733 	4733
34550 	34600 	4740 	4740
34600 	34650 	4748 	4748
34650 	34700 	4755 	4755
34700 	34750 	4763 	4763
34750 	34800 	4770 	4770
34800 	34850 	4778 	4778
34850 	34900 	4785 	4785
34900 	34950 	4793 	4793
34950 	35000 	4800 	4800
35000 	35050 	4808 	4808
35050 	35100 	4815 	4815
35100 	35150 	4823 	4823
35150 	35200 	4830 	4830
35200 	35250 	4838 	4838
35250 	35300 	4845 	4845
35300 	35350 	4853 	4853
35350 	35400 	4860 	4860
35400 	35450 	4868 	4868
35450 	35500 	4875 	4875
35500 	35550 	4883 	4883
35550 	35600 	4890 	4890
35600 	35650 	4898 	4898
35650 	35700 	4905 	4905
35700 	35750 	4913 	4913
35750 	35800 	4920 	4920
35800 	35850 	4928 	4928
35850 	35900 	4935 	4935
35900 	35950 	4943 	4943
35950 	36000 	4950 	4950
36000 	36050 	4958 	4958
36050 	36100 	4965 	4965
36100 	36150 	4973 	4973
36150 	36200 	4980 	4980
36200 	36250 	4988 	4988
36250 	36300 	4998 	4998
36300 	36350 	5010 	5010
36350 	36400 	5023 	5023
36400 	36450 	5035 	5035
36450 	36500 	5048 	5048
36500 	36550 	5060 	5060
36550 	36600 	5073 	5073
36600 	36650 	5085 	5085
36650 	36700 	5098 	5098
36700 	36750 	5110 	5110
36750 	36800 	5123 	5123
36800 	36850 	5135 	5135
36850 	36900 	5148 	5148
36900 	36950 	5160 	5160
36950 	37000 	5173 	5173
37000 	37050 	5185 	5185
37050 	37100 	5198 	5198
37100 	37150 	5210 	5210
37150 	37200 	5223 	5223
37200 	37250 	5235 	5235
37250 	37300 	5248 	5248
37300 	37350 	5260 	5260
37350 	37400 	5273 	5273
37400 	37450 	5285 	5285
37450 	37500 	5298 	5298
37500 	37550 	5310 	5310
37550 	37600 	5323 	5323
37600 	37650 	5335 	5335
37650 	37700 	5348 	5348
37700 	37750 	5360 	5360
37750 	37800 	5373 	5373
37800 	37850 	5385 	5385
37850 	37900 	5398 	5398
37900 	37950 	5410 	5410
37950 	38000 	5423 	5423
38000 	38050 	5435 	5435
38050 	38100 	5448 	5448
38100 	38150 	5460 	5460
38150 	38200 	5473 	5473
38200 	38250 	5485 	5485
38250 	38300 	5498 	5498
38300 	38350 	5510 	5510
38350 	38400 	5523 	5523
38400 	38450 	5535 	5535
38450 	38500 	5548 	5548
38500 	38550 	5560 	5560
38550 	38600 	5573 	5573
38600 	38650 	5585 	5585
38650 	38700 	5598 	5598
38700 	38750 	5610 	5610
38750 	38800 	5623 	5623
38800 	38850 	5635 	5635
38850 	38900 	5648 	5648
38900 	38950 	5660 	5660
38950 	39000 	5673 	5673
39000 	39050 	5685 	5685
39050 	39100 	5698 	5698
39100 	39150 	5710 	5710
39150 	39200 	5723 	5723
39200 	39250 	5735 	5735
39250 	39300 	5748 	5748
39300 	39350 	5760 	5760
39350 	39400 	5773 	5773
39400 	39450 	5785 	5785
39450 	39500 	5798 	5798
39500 	39550 	5810 	5810
39550 	39600 	5823 	5823
39600 	39650 	5835 	5835
39650 	39700 	5848 	5848
39700 	39750 	5860 	5860
39750 	39800 	5873 	5873
39800 	39850 	5885 	5885
39850 	39900 	5898 	5898
39900 	39950 	5910 	5910
39950 	40000 	5923 	5923
40000 	40050 	5935 	5935
40050 	40100 	5948 	5948
40100 	40150 	5960 	5960
40150 	40200 	5973 	5973
40200 	40250 	5985 	5985
40250 	40300 	5998 	5998
40300 	40350 	6010 	6010
40350 	40400 	6023 	6023
40400 	40450 	6035 	6035
40450 	40500 	6048 	6048
40500 	40550 	6060 	6060
40550 	40600 	6073 	6073
40600 	40650 	6085 	6085
40650 	40700 	6098 	6098
40700 	40750 	6110 	6110
40750 	40800 	6123 	6123
40800 	40850 	6135 	6135
40850 	40900 	6148 	6148
40900 	40950 	6160 	6160
40950 	41000 	6173 	6173
41000 	41050 	6185 	6185
41050 	41100 	6198 	6198
41100 	41150 	6210 	6210
41150 	41200 	6223 	6223
41200 	41250 	6235 	6235
41250 	41300 	6248 	6248
41300 	41350 	6260 	6260
41350 	41400 	6273 	6273
41400 	41450 	6285 	6285
41450 	41500 	6298 	6298
41500 	41550 	6310 	6310
41550 	41600 	6323 	6323
41600 	41650 	6335 	6335
41650 	41700 	6348 	6348
41700 	41750 	6360 	6360
41750 	41800 	6373 	6373
41800 	41850 	6385 	6385
41850 	41900 	6398 	6398
41900 	41950 	6410 	6410
41950 	42000 	6423 	6423
42000 	42050 	6435 	6435
42050 	42100 	6448 	6448
42100 	42150 	6460 	6460
42150 	42200 	6473 	6473
42200 	42250 	6485 	6485
42250 	42300 	6498 	6498
42300 	42350 	6510 	6510
42350 	42400 	6523 	6523
42400 	42450 	6535 	6535
42450 	42500 	6548 	6548
42500 	42550 	6560 	6560
42550 	42600 	6573 	6573
42600 	42650 	6585 	6585
42650 	42700 	6598 	6598
42700 	42750 	6610 	6610
42750 	42800 	6623 	6623
42800 	42850 	6635 	6635
42850 	42900 	6648 	6648
42900 	42950 	6660 	6660
42950 	43000 	6673 	6673
43000 	43050 	6685 	6685
43050 	43100 	6698 	6698
43100 	43150 	6710 	6710
43150 	43200 	6723 	6723
43200 	43250 	6735 	6735
43250 	43300 	6748 	6748
43300 	43350 	6760 	6760
43350 	43400 	6773 	6773
43400 	43450 	6785 	6785
43450 	43500 	6798 	6798
43500 	43550 	6810 	6810
43550 	43600 	6823 	6823
43600 	43650 	6835 	6835
43650 	43700 	6848 	6848
43700 	43750 	6860 	6860
43750 	43800 	6873 	6873
43800 	43850 	6885 	6885
43850 	43900 	6898 	6898
43900 	43950 	6910 	6910
43950 	44000 	6923 	6923
44000 	44050 	6935 	6935
44050 	44100 	6948 	6948
44100 	44150 	6960 	6960
44150 	44200 	6973 	6973
44200 	44250 	6985 	6985
44250 	44300 	6998 	6998
44300 	44350 	7010 	7010
44350 	44400 	7023 	7023
44400 	44450 	7035 	7035
44450 	44500 	7048 	7048
44500 	44550 	7060 	7060
44550 	44600 	7073 	7073
44600 	44650 	7085 	7085
44650 	44700 	7098 	7098
44700 	44750 	7110 	7110
44750 	44800 	7123 	7123
44800 	44850 	7135 	7135
44850 	44900 	7148 	7148
44900 	44950 	7160 	7160
44950 	45000 	7173 	7173
45000 	45050 	7185 	7185
45050 	45100 	7198 	7198
45100 	45150 	7210 	7210
45150 	45200 	7223 	7223
45200 	45250 	7235 	7235
45250 	45300 	7248 	7248
45300 	45350 	7260 	7260
45350 	45400 	7273 	7273
45400 	45450 	7285 	7285
45450 	45500 	7298 	7298
